male,eth,age,income,state,N
1,1,1,2,25,91355
1,1,1,2,26,73051
1,1,1,2,27,87449
1,1,1,2,28,89987
1,1,1,2,29,63330
1,1,1,2,30,89547
1,1,1,2,31,103093
1,1,1,2,32,79573
1,1,1,2,33,66681
1,1,1,2,34,110562
1,1,1,2,35,66848
1,1,1,2,36,95355
1,1,1,2,37,76278
1,1,1,2,38,57059
1,1,1,2,39,110591
1,1,1,2,40,106569
1,1,1,2,41,65460
1,1,1,2,42,77201
1,1,1,2,43,85688
1,1,1,2,44,100140
1,1,1,2,45,109573
1,1,1,2,46,92460
1,1,1,2,47,97259
1,1,1,2,48,79166
1,1,1,2,49,71886
1,1,1,2,50,59788
1,1,1,3,1,26274
1,1,1,3,2,43379
1,1,1,3,3,38161
1,1,1,3,4,39319
1,1,1,3,5,33668
1,1,1,3,6,25913
1,1,1,3,7,46002
1,1,1,3,8,32504
1,1,1,3,9,39276
1,1,1,3,10,30754
1,1,1,3,11,25530
1,1,1,3,12,36527
1,1,1,3,13,35537
1,1,1,3,14,45991
1,1,1,3,15,28491
1,1,1,3,16,34818
1,1,1,3,17,27105
1,1,1,3,18,45307
1,1,1,3,19,44719
1,1,1,3,20,28382
1,1,1,3,21,45041
1,1,1,3,22,29547
1,1,1,3,23,31384
1,1,1,3,24,40965
1,1,1,3,25,39152
1,1,1,3,26,31308
1,1,1,3,27,37478
1,1,1,3,28,38566
1,1,1,3,29,27142
1,1,1,3,30,38377
1,1,1,3,31,44183
1,1,1,3,32,34103
1,1,1,3,33,28577
1,1,1,3,34,47384
1,1,1,3,35,28649
1,1,1,3,36,40866
1,1,1,3,37,32691
1,1,1,3,38,24454
1,1,1,3,39,47396
1,1,1,3,40,45672
1,1,1,3,41,28054
1,1,1,3,42,33086
1,1,1,3,43,36723
1,1,1,3,44,42917
1,1,1,3,45,46960
1,1,1,3,46,39626
1,1,1,3,47,41682
1,1,1,3,48,33928
1,1,1,3,49,30808
1,1,1,3,50,25624
1,1,2,1,1,43789
1,1,2,1,2,72298
1,1,2,1,3,63601
1,1,2,1,4,65532
1,1,2,1,5,56113
1,1,2,1,6,43188
1,1,2,1,7,76669
1,1,2,1,8,54174
1,1,2,1,9,65460
1,1,2,1,10,51257
1,1,2,1,11,42550
1,1,2,1,12,60878
1,1,2,1,13,59228
1,1,2,1,14,76652
1,1,2,1,15,47485
1,1,2,1,16,58030
1,1,2,1,17,45175
1,1,2,1,18,75512
1,1,2,1,19,74532
1,1,2,1,20,47303
1,1,2,1,21,75068
1,1,2,1,22,49246
1,1,2,1,23,52307
1,1,2,1,24,68276
1,1,2,1,25,65254
1,1,2,1,26,52179
1,1,2,1,27,62464
1,1,2,1,28,64276
1,1,2,1,29,45236
1,1,2,1,30,63962
1,1,2,1,31,73638
1,1,2,1,32,56838
1,1,2,1,33,47629
1,1,2,1,34,78973
1,1,2,1,35,47748
1,1,2,1,36,68110
1,1,2,1,37,54484
1,1,2,1,38,40757
1,1,2,1,39,78993
1,1,2,1,40,76121
1,1,2,1,41,46757
1,1,2,1,42,55144
1,1,2,1,43,61205
1,1,2,1,44,71529
1,1,2,1,45,78266
1,1,2,1,46,66043
1,1,2,1,47,69471
1,1,2,1,48,56547
1,1,2,1,49,51347
1,1,2,1,50,42706
1,1,2,2,1,30653
1,1,2,2,2,50608
1,1,2,2,3,44521
1,1,2,2,4,45873
1,1,2,2,5,39279
1,1,2,2,6,30231
1,1,2,2,7,53668
1,1,2,2,8,37922
1,1,2,2,9,45822
1,1,2,2,10,35880
1,1,2,2,11,29785
1,1,2,2,12,42615
1,1,2,2,13,41460
1,1,2,2,14,53656
1,1,2,2,15,33240
1,1,2,2,16,40621
1,1,2,2,17,31622
1,1,2,2,18,52859
1,1,2,2,19,52173
1,1,2,2,20,33112
1,1,2,2,21,52548
1,1,2,2,22,34472
1,1,2,2,23,36615
1,1,2,2,24,47793
1,1,2,2,25,45678
1,1,2,2,26,36526
1,1,2,2,27,43725
1,1,2,2,28,44993
1,1,2,2,29,31665
1,1,2,2,30,44774
1,1,2,2,31,51546
1,1,2,2,32,39786
1,1,2,2,33,33340
1,1,2,2,34,55281
1,1,2,2,35,33424
1,1,2,2,36,47677
1,1,2,2,37,38139
1,1,2,2,38,28530
1,1,2,2,39,55295
1,1,2,2,40,53284
1,1,2,2,41,32730
1,1,2,2,42,38600
1,1,2,2,43,42844
1,1,2,2,44,50070
1,1,2,2,45,54786
1,1,2,2,46,46230
1,1,2,2,47,48629
1,1,2,2,48,39583
1,1,2,2,49,35943
1,1,2,2,50,29894
1,1,2,3,1,13137
1,1,2,3,2,21689
1,1,2,3,3,19080
1,1,2,3,4,19660
1,1,2,3,5,16834
1,1,2,3,6,12956
1,1,2,3,7,23001
1,1,2,3,8,16252
1,1,2,3,9,19638
1,1,2,3,10,15377
1,1,2,3,11,12765
1,1,2,3,12,18263
1,1,2,3,13,17769
1,1,2,3,14,22996
1,1,2,3,15,14246
1,1,2,3,16,17409
1,1,2,3,17,13552
1,1,2,3,18,22654
1,1,2,3,19,22360
1,1,2,3,20,14191
1,1,2,3,21,22520
1,1,2,3,22,14774
1,1,2,3,23,15692
1,1,2,3,24,20483
1,1,2,3,25,19576
1,1,2,3,26,15654
1,1,2,3,27,18739
1,1,2,3,28,19283
1,1,2,3,29,13571
1,1,2,3,30,19189
1,1,2,3,31,22091
1,1,2,3,32,17051
1,1,2,3,33,14289
1,1,2,3,34,23692
1,1,2,3,35,14324
1,1,2,3,36,20433
1,1,2,3,37,16345
1,1,2,3,38,12227
1,1,2,3,39,23698
1,1,2,3,40,22836
1,1,2,3,41,14027
1,1,2,3,42,16543
1,1,2,3,43,18362
1,1,2,3,44,21459
1,1,2,3,45,23480
1,1,2,3,46,19813
1,1,2,3,47,20841
1,1,2,3,48,16964
1,1,2,3,49,15404
1,1,2,3,50,12812
1,1,3,1,1,87579
1,1,3,1,2,144595
1,1,3,1,3,127203
1,1,3,1,4,131065
1,1,3,1,5,112225
1,1,3,1,6,86376
1,1,3,1,7,153338
1,1,3,1,8,108348
1,1,3,1,9,130919
1,1,3,1,10,102513
1,1,3,1,11,85100
1,1,3,1,12,121757
1,1,3,1,13,118457
1,1,3,1,14,153304
1,1,3,1,15,94971
1,1,3,1,16,116060
1,1,3,1,17,90349
1,1,3,1,18,151025
1,1,3,1,19,149065
1,1,3,1,20,94606
1,1,3,1,21,150136
1,1,3,1,22,98491
1,1,3,1,23,104614
1,1,3,1,24,136551
1,1,3,1,25,130507
1,1,3,1,26,104359
1,1,3,1,27,124927
1,1,3,1,28,128553
1,1,3,1,29,90472
1,1,3,1,30,127925
1,1,3,1,31,147275
1,1,3,1,32,113675
1,1,3,1,33,95258
1,1,3,1,34,157946
1,1,3,1,35,95496
1,1,3,1,36,136221
1,1,3,1,37,108969
1,1,3,1,38,81513
1,1,3,1,39,157986
1,1,3,1,40,152241
1,1,3,1,41,93514
1,1,3,1,42,110287
1,1,3,1,43,122411
1,1,3,1,44,143057
1,1,3,1,45,156533
1,1,3,1,46,132086
1,1,3,1,47,138941
1,1,3,1,48,113094
1,1,3,1,49,102695
1,1,3,1,50,85412
1,1,3,2,1,61305
1,1,3,2,2,101217
1,1,3,2,3,89042
1,1,3,2,4,91745
1,1,3,2,5,78558
1,1,3,2,6,60463
1,1,3,2,7,107337
1,1,3,2,8,75844
1,1,3,2,9,91643
1,1,3,2,10,71759
1,1,3,2,11,59570
1,1,3,2,12,85230
1,1,3,2,13,82920
1,1,3,2,14,107312
1,1,3,2,15,66480
1,1,3,2,16,81242
1,1,3,2,17,63244
1,1,3,2,18,105717
1,1,3,2,19,104345
1,1,3,2,20,66224
1,1,3,2,21,105095
1,1,3,2,22,68944
1,1,3,2,23,73230
1,1,3,2,24,95586
1,1,3,2,25,91355
1,1,3,2,26,73051
1,1,3,2,27,87449
1,1,3,2,28,89987
1,1,3,2,29,63330
1,1,3,2,30,89547
1,1,3,2,31,103093
1,1,3,2,32,79573
1,1,3,2,33,66681
1,1,3,2,34,110562
1,1,3,2,35,66848
1,1,3,2,36,95355
1,1,3,2,37,76278
1,1,3,2,38,57059
1,1,3,2,39,110591
1,1,3,2,40,106569
1,1,3,2,41,65460
1,1,3,2,42,77201
1,1,3,2,43,85688
1,1,3,2,44,100140
1,1,3,2,45,109573
1,1,3,2,46,92460
1,1,3,2,47,97259
1,1,3,2,48,79166
1,1,3,2,49,71886
1,1,3,2,50,59788
1,1,3,3,1,26274
1,1,3,3,2,43379
1,1,3,3,3,38161
1,1,3,3,4,39319
1,1,3,3,5,33668
1,1,3,3,6,25913
1,1,3,3,7,46002
1,1,3,3,8,32504
1,1,3,3,9,39276
1,1,3,3,10,30754
1,1,3,3,11,25530
1,1,3,3,12,36527
1,1,3,3,13,35537
1,1,3,3,14,45991
1,1,3,3,15,28491
1,1,3,3,16,34818
1,1,3,3,17,27105
1,1,3,3,18,45307
1,1,3,3,19,44719
1,1,3,3,20,28382
1,1,3,3,21,45041
1,1,3,3,22,29547
1,1,3,3,23,31384
1,1,3,3,24,40965
1,1,3,3,25,39152
1,1,3,3,26,31308
1,1,3,3,27,37478
1,1,3,3,28,38566
1,1,3,3,29,27142
1,1,3,3,30,38377
1,1,3,3,31,44183
1,1,3,3,32,34103
1,1,3,3,33,28577
1,1,3,3,34,47384
1,1,3,3,35,28649
1,1,3,3,36,40866
1,1,3,3,37,32691
1,1,3,3,38,24454
1,1,3,3,39,47396
1,1,3,3,40,45672
1,1,3,3,41,28054
1,1,3,3,42,33086
1,1,3,3,43,36723
1,1,3,3,44,42917
1,1,3,3,45,46960
1,1,3,3,46,39626
1,1,3,3,47,41682
1,1,3,3,48,33928
1,1,3,3,49,30808
1,1,3,3,50,25624
1,1,4,1,1,87579
1,1,4,1,2,144595
1,1,4,1,3,127203
1,1,4,1,4,131065
1,1,4,1,5,112225
1,1,4,1,6,86376
1,1,4,1,7,153338
1,1,4,1,8,108348
1,1,4,1,9,130919
1,1,4,1,10,102513
1,1,4,1,11,85100
1,1,4,1,12,121757
1,1,4,1,13,118457
1,1,4,1,14,153304
1,1,4,1,15,94971
1,1,4,1,16,116060
1,1,4,1,17,90349
1,1,4,1,18,151025
1,1,4,1,19,149065
1,1,4,1,20,94606
1,1,4,1,21,150136
1,1,4,1,22,98491
1,1,4,1,23,104614
1,1,4,1,24,136551
1,1,4,1,25,130507
1,1,4,1,26,104359
1,1,4,1,27,124927
1,1,4,1,28,128553
1,1,4,1,29,90472
1,1,4,1,30,127925
1,1,4,1,31,147275
1,1,4,1,32,113675
1,1,4,1,33,95258
1,1,4,1,34,157946
1,1,4,1,35,95496
1,1,4,1,36,136221
1,1,4,1,37,108969
1,1,4,1,38,81513
1,1,4,1,39,157986
1,1,4,1,40,152241
1,1,4,1,41,93514
1,1,4,1,42,110287
1,1,4,1,43,122411
1,1,4,1,44,143057
1,1,4,1,45,156533
1,1,4,1,46,132086
1,1,4,1,47,138941
1,1,4,1,48,113094
1,1,4,1,49,102695
1,1,4,1,50,85412
1,1,4,2,1,61305
1,1,4,2,2,101217
1,1,4,2,3,89042
1,1,4,2,4,91745
1,1,4,2,5,78558
1,1,4,2,6,60463
1,1,4,2,7,107337
1,1,4,2,8,75844
1,1,4,2,9,91643
1,1,4,2,10,71759
1,1,4,2,11,59570
1,1,4,2,12,85230
1,1,4,2,13,82920
1,1,4,2,14,107312
1,1,4,2,15,66480
1,1,4,2,16,81242
1,1,4,2,17,63244
1,1,4,2,18,105717
1,1,4,2,19,104345
1,1,4,2,20,66224
1,1,4,2,21,105095
1,1,4,2,22,68944
1,1,4,2,23,73230
1,1,4,2,24,95586
1,1,4,2,25,91355
1,1,4,2,26,73051
1,1,4,2,27,87449
1,1,4,2,28,89987
1,1,4,2,29,63330
1,1,4,2,30,89547
1,1,4,2,31,103093
1,1,4,2,32,79573
1,1,4,2,33,66681
1,1,4,2,34,110562
1,1,4,2,35,66848
1,1,4,2,36,95355
1,1,4,2,37,76278
1,1,4,2,38,57059
1,1,4,2,39,110591
1,1,4,2,40,106569
1,1,4,2,41,65460
1,1,4,2,42,77201
1,1,4,2,43,85688
1,1,4,2,44,100140
1,1,4,2,45,109573
1,1,4,2,46,92460
1,1,4,2,47,97259
1,1,4,2,48,79166
1,1,4,2,49,71886
1,1,4,2,50,59788
1,1,4,3,1,26274
1,1,4,3,2,43379
1,1,4,3,3,38161
1,1,4,3,4,39319
1,1,4,3,5,33668
1,1,4,3,6,25913
1,1,4,3,7,46002
1,1,4,3,8,32504
1,1,4,3,9,39276
1,1,4,3,10,30754
1,1,4,3,11,25530
1,1,4,3,12,36527
1,1,4,3,13,35537
1,1,4,3,14,45991
1,1,4,3,15,28491
1,1,4,3,16,34818
1,1,4,3,17,27105
1,1,4,3,18,45307
1,1,4,3,19,44719
1,1,4,3,20,28382
1,1,4,3,21,45041
1,1,4,3,22,29547
1,1,4,3,23,31384
1,1,4,3,24,40965
1,1,4,3,25,39152
1,1,4,3,26,31308
1,1,4,3,27,37478
1,1,4,3,28,38566
1,1,4,3,29,27142
1,1,4,3,30,38377
1,1,4,3,31,44183
1,1,4,3,32,34103
1,1,4,3,33,28577
1,1,4,3,34,47384
1,1,4,3,35,28649
1,1,4,3,36,40866
1,1,4,3,37,32691
1,1,4,3,38,24454
1,1,4,3,39,47396
1,1,4,3,40,45672
1,1,4,3,41,28054
1,1,4,3,42,33086
1,1,4,3,43,36723
1,1,4,3,44,42917
1,1,4,3,45,46960
1,1,4,3,46,39626
1,1,4,3,47,41682
1,1,4,3,48,33928
1,1,4,3,49,30808
1,1,4,3,50,25624
1,1,5,1,1,43789
1,1,5,1,2,72298
1,1,5,1,3,63601
1,1,5,1,4,65532
1,1,5,1,5,56113
1,1,5,1,6,43188
1,1,5,1,7,76669
1,1,5,1,8,54174
1,1,5,1,9,65460
1,1,5,1,10,51257
1,1,5,1,11,42550
1,1,5,1,12,60878
1,1,5,1,13,59228
1,1,5,1,14,76652
1,1,5,1,15,47485
1,1,5,1,16,58030
1,1,5,1,17,45175
1,1,5,1,18,75512
1,1,5,1,19,74532
1,1,5,1,20,47303
1,1,5,1,21,75068
1,1,5,1,22,49246
1,1,5,1,23,52307
1,1,5,1,24,68276
1,1,5,1,25,65254
1,1,5,1,26,52179
1,1,5,1,27,62464
1,1,5,1,28,64276
1,1,5,1,29,45236
1,1,5,1,30,63962
1,1,5,1,31,73638
1,1,5,1,32,56838
1,1,5,1,33,47629
1,1,5,1,34,78973
1,1,5,1,35,47748
1,1,5,1,36,68110
1,1,5,1,37,54484
1,1,5,1,38,40757
1,1,5,1,39,78993
1,1,5,1,40,76121
1,1,5,1,41,46757
1,1,5,1,42,55144
1,1,5,1,43,61205
1,1,5,1,44,71529
1,1,5,1,45,78266
1,1,5,1,46,66043
1,1,5,1,47,69471
1,1,5,1,48,56547
1,1,5,1,49,51347
1,1,5,1,50,42706
1,1,5,2,1,30653
1,1,5,2,2,50608
1,1,5,2,3,44521
1,1,5,2,4,45873
1,1,5,2,5,39279
1,1,5,2,6,30231
1,1,5,2,7,53668
1,1,5,2,8,37922
1,1,5,2,9,45822
1,1,5,2,10,35880
1,1,5,2,11,29785
1,1,5,2,12,42615
1,1,5,2,13,41460
1,1,5,2,14,53656
1,1,5,2,15,33240
1,1,5,2,16,40621
1,1,5,2,17,31622
1,1,5,2,18,52859
1,1,5,2,19,52173
1,1,5,2,20,33112
1,1,5,2,21,52548
1,1,5,2,22,34472
1,1,5,2,23,36615
1,1,5,2,24,47793
1,1,5,2,25,45678
1,1,5,2,26,36526
1,1,5,2,27,43725
1,1,5,2,28,44993
1,1,5,2,29,31665
1,1,5,2,30,44774
1,1,5,2,31,51546
1,1,5,2,32,39786
1,1,5,2,33,33340
1,1,5,2,34,55281
1,1,5,2,35,33424
1,1,5,2,36,47677
1,1,5,2,37,38139
1,1,5,2,38,28530
1,1,5,2,39,55295
1,1,5,2,40,53284
1,1,5,2,41,32730
1,1,5,2,42,38600
1,1,5,2,43,42844
1,1,5,2,44,50070
1,1,5,2,45,54786
1,1,5,2,46,46230
1,1,5,2,47,48629
1,1,5,2,48,39583
1,1,5,2,49,35943
1,1,5,2,50,29894
1,1,5,3,1,13137
1,1,5,3,2,21689
1,1,5,3,3,19080
1,1,5,3,4,19660
1,1,5,3,5,16834
1,1,5,3,6,12956
1,1,5,3,7,23001
1,1,5,3,8,16252
1,1,5,3,9,19638
1,1,5,3,10,15377
1,1,5,3,11,12765
1,1,5,3,12,18263
1,1,5,3,13,17769
1,1,5,3,14,22996
1,1,5,3,15,14246
1,1,5,3,16,17409
1,1,5,3,17,13552
1,1,5,3,18,22654
1,1,5,3,19,22360
1,1,5,3,20,14191
1,1,5,3,21,22520
1,1,5,3,22,14774
1,1,5,3,23,15692
1,1,5,3,24,20483
1,1,5,3,25,19576
1,1,5,3,26,15654
1,1,5,3,27,18739
1,1,5,3,28,19283
1,1,5,3,29,13571
1,1,5,3,30,19189
1,1,5,3,31,22091
1,1,5,3,32,17051
1,1,5,3,33,14289
1,1,5,3,34,23692
1,1,5,3,35,14324
1,1,5,3,36,20433
1,1,5,3,37,16345
1,1,5,3,38,12227
1,1,5,3,39,23698
1,1,5,3,40,22836
1,1,5,3,41,14027
1,1,5,3,42,16543
1,1,5,3,43,18362
1,1,5,3,44,21459
1,1,5,3,45,23480
1,1,5,3,46,19813
1,1,5,3,47,20841
1,1,5,3,48,16964
1,1,5,3,49,15404
1,1,5,3,50,12812
1,1,6,1,1,43789
1,1,6,1,2,72298
1,1,6,1,3,63601
1,1,6,1,4,65532
1,1,6,1,5,56113
1,1,6,1,6,43188
1,1,6,1,7,76669
1,1,6,1,8,54174
1,1,6,1,9,65460
1,1,6,1,10,51257
1,1,6,1,11,42550
1,1,6,1,12,60878
1,1,6,1,13,59228
1,1,6,1,14,76652
1,1,6,1,15,47485
1,1,6,1,16,58030
1,1,6,1,17,45175
1,1,6,1,18,75512
1,1,6,1,19,74532
1,1,6,1,20,47303
1,1,6,1,21,75068
1,1,6,1,22,49246
1,1,6,1,23,52307
1,1,6,1,24,68276
1,1,6,1,25,65254
1,1,6,1,26,52179
1,1,6,1,27,62464
1,1,6,1,28,64276
1,1,6,1,29,45236
1,1,6,1,30,63962
1,1,6,1,31,73638
1,1,6,1,32,56838
1,1,6,1,33,47629
1,1,6,1,34,78973
1,1,6,1,35,47748
1,1,6,1,36,68110
1,1,6,1,37,54484
1,1,6,1,38,40757
1,1,6,1,39,78993
1,1,6,1,40,76121
1,1,6,1,41,46757
1,1,6,1,42,55144
1,1,6,1,43,61205
1,1,6,1,44,71529
1,1,6,1,45,78266
1,1,6,1,46,66043
1,1,6,1,47,69471
1,1,6,1,48,56547
1,1,6,1,49,51347
1,1,6,1,50,42706
1,1,6,2,1,30653
1,1,6,2,2,50608
1,1,6,2,3,44521
1,1,6,2,4,45873
1,1,6,2,5,39279
1,1,6,2,6,30231
1,1,6,2,7,53668
1,1,6,2,8,37922
1,1,6,2,9,45822
1,1,6,2,10,35880
1,1,6,2,11,29785
1,1,6,2,12,42615
1,1,6,2,13,41460
1,1,6,2,14,53656
1,1,6,2,15,33240
1,1,6,2,16,40621
1,1,6,2,17,31622
1,1,6,2,18,52859
1,1,6,2,19,52173
1,1,6,2,20,33112
1,1,6,2,21,52548
1,1,6,2,22,34472
1,1,6,2,23,36615
1,1,6,2,24,47793
1,1,6,2,25,45678
1,1,6,2,26,36526
1,1,6,2,27,43725
1,1,6,2,28,44993
1,1,6,2,29,31665
1,1,6,2,30,44774
1,1,6,2,31,51546
1,1,6,2,32,39786
1,1,6,2,33,33340
1,1,6,2,34,55281
1,1,6,2,35,33424
1,1,6,2,36,47677
1,1,6,2,37,38139
1,1,6,2,38,28530
1,1,6,2,39,55295
1,1,6,2,40,53284
1,1,6,2,41,32730
1,1,6,2,42,38600
1,1,6,2,43,42844
1,1,6,2,44,50070
1,1,6,2,45,54786
1,1,6,2,46,46230
1,1,6,2,47,48629
1,1,6,2,48,39583
1,1,6,2,49,35943
1,1,6,2,50,29894
1,1,6,3,1,13137
1,1,6,3,2,21689
1,1,6,3,3,19080
1,1,6,3,4,19660
1,1,6,3,5,16834
1,1,6,3,6,12956
1,1,6,3,7,23001
1,1,6,3,8,16252
1,1,6,3,9,19638
1,1,6,3,10,15377
1,1,6,3,11,12765
1,1,6,3,12,18263
1,1,6,3,13,17769
1,1,6,3,14,22996
1,1,6,3,15,14246
1,1,6,3,16,17409
1,1,6,3,17,13552
1,1,6,3,18,22654
1,1,6,3,19,22360
1,1,6,3,20,14191
1,1,6,3,21,22520
1,1,6,3,22,14774
1,1,6,3,23,15692
1,1,6,3,24,20483
1,1,6,3,25,19576
1,1,6,3,26,15654
1,1,6,3,27,18739
1,1,6,3,28,19283
1,1,6,3,29,13571
1,1,6,3,30,19189
1,1,6,3,31,22091
1,1,6,3,32,17051
1,1,6,3,33,14289
1,1,6,3,34,23692
1,1,6,3,35,14324
1,1,6,3,36,20433
1,1,6,3,37,16345
1,1,6,3,38,12227
1,1,6,3,39,23698
1,1,6,3,40,22836
1,1,6,3,41,14027
1,1,6,3,42,16543
1,1,6,3,43,18362
1,1,6,3,44,21459
1,1,6,3,45,23480
1,1,6,3,46,19813
1,1,6,3,47,20841
1,1,6,3,48,16964
1,1,6,3,49,15404
1,1,6,3,50,12812
1,1,7,1,1,43789
1,1,7,1,2,72298
1,1,7,1,3,63601
1,1,7,1,4,65532
1,1,7,1,5,56113
1,1,7,1,6,43188
1,1,7,1,7,76669
1,1,7,1,8,54174
1,1,7,1,9,65460
1,1,7,1,10,51257
1,1,7,1,11,42550
1,1,7,1,12,60878
1,1,7,1,13,59228
1,1,7,1,14,76652
1,1,7,1,15,47485
1,1,7,1,16,58030
1,1,7,1,17,45175
1,1,7,1,18,75512
1,1,7,1,19,74532
1,1,7,1,20,47303
1,1,7,1,21,75068
1,1,7,1,22,49246
1,1,7,1,23,52307
1,1,7,1,24,68276
1,1,7,1,25,65254
1,1,7,1,26,52179
1,1,7,1,27,62464
1,1,7,1,28,64276
1,1,7,1,29,45236
1,1,7,1,30,63962
1,1,7,1,31,73638
1,1,7,1,32,56838
1,1,7,1,33,47629
1,1,7,1,34,78973
1,1,7,1,35,47748
1,1,7,1,36,68110
1,1,7,1,37,54484
1,1,7,1,38,40757
1,1,7,1,39,78993
1,1,7,1,40,76121
1,1,7,1,41,46757
1,1,7,1,42,55144
1,1,7,1,43,61205
1,1,7,1,44,71529
1,1,7,1,45,78266
1,1,7,1,46,66043
1,1,7,1,47,69471
1,1,7,1,48,56547
1,1,7,1,49,51347
1,1,7,1,50,42706
1,1,7,2,1,30653
1,1,7,2,2,50608
1,1,7,2,3,44521
1,1,7,2,4,45873
1,1,7,2,5,39279
1,1,7,2,6,30231
1,1,7,2,7,53668
1,1,7,2,8,37922
1,1,7,2,9,45822
1,1,7,2,10,35880
1,1,7,2,11,29785
1,1,7,2,12,42615
1,1,7,2,13,41460
1,1,7,2,14,53656
1,1,7,2,15,33240
1,1,7,2,16,40621
1,1,7,2,17,31622
1,1,7,2,18,52859
1,1,7,2,19,52173
1,1,7,2,20,33112
1,1,7,2,21,52548
1,1,7,2,22,34472
1,1,7,2,23,36615
1,1,7,2,24,47793
1,1,7,2,25,45678
1,1,7,2,26,36526
1,1,7,2,27,43725
1,1,7,2,28,44993
1,1,7,2,29,31665
1,1,7,2,30,44774
1,1,7,2,31,51546
1,1,7,2,32,39786
1,1,7,2,33,33340
1,1,7,2,34,55281
1,1,7,2,35,33424
1,1,7,2,36,47677
1,1,7,2,37,38139
1,1,7,2,38,28530
1,1,7,2,39,55295
1,1,7,2,40,53284
1,1,7,2,41,32730
1,1,7,2,42,38600
1,1,7,2,43,42844
1,1,7,2,44,50070
1,1,7,2,45,54786
1,1,7,2,46,46230
1,1,7,2,47,48629
1,1,7,2,48,39583
1,1,7,2,49,35943
1,1,7,2,50,29894
1,1,7,3,1,13137
1,1,7,3,2,21689
1,1,7,3,3,19080
1,1,7,3,4,19660
1,1,7,3,5,16834
1,1,7,3,6,12956
1,1,7,3,7,23001
1,1,7,3,8,16252
1,1,7,3,9,19638
1,1,7,3,10,15377
1,1,7,3,11,12765
1,1,7,3,12,18263
1,1,7,3,13,17769
1,1,7,3,14,22996
1,1,7,3,15,14246
1,1,7,3,16,17409
1,1,7,3,17,13552
1,1,7,3,18,22654
1,1,7,3,19,22360
1,1,7,3,20,14191
1,1,7,3,21,22520
1,1,7,3,22,14774
1,1,7,3,23,15692
1,1,7,3,24,20483
1,1,7,3,25,19576
1,1,7,3,26,15654
1,1,7,3,27,18739
1,1,7,3,28,19283
1,1,7,3,29,13571
1,1,7,3,30,19189
1,1,7,3,31,22091
1,1,7,3,32,17051
1,1,7,3,33,14289
1,1,7,3,34,23692
1,1,7,3,35,14324
1,1,7,3,36,20433
1,1,7,3,37,16345
1,1,7,3,38,12227
1,1,7,3,39,23698
1,1,7,3,40,22836
1,1,7,3,41,14027
1,1,7,3,42,16543
1,1,7,3,43,18362
1,1,7,3,44,21459
1,1,7,3,45,23480
1,1,7,3,46,19813
1,1,7,3,47,20841
1,1,7,3,48,16964
1,1,7,3,49,15404
1,1,7,3,50,12812
1,2,1,1,1,35032
1,2,1,1,2,57838
1,2,1,1,3,50881
1,2,1,1,4,52426
1,2,1,1,5,44890
1,2,1,1,6,34550
1,2,1,1,7,61335
1,2,1,1,8,43339
1,2,1,1,9,52368
1,2,1,1,10,41005
1,2,1,1,11,34040
1,2,1,1,12,48703
1,2,1,1,13,47383
1,2,1,1,14,61321
1,2,1,1,15,37988
1,2,1,1,16,46424
1,2,1,1,17,36140
1,2,1,1,18,60410
1,2,1,1,19,59626
1,2,1,1,20,37842
1,2,1,1,21,60054
1,2,1,1,22,39397
1,2,1,1,23,41846
1,2,1,1,24,54621
1,2,1,1,25,52203
1,2,1,1,26,41744
1,2,1,1,27,49971
1,2,1,1,28,51421
1,2,1,1,29,36189
1,2,1,1,30,51170
1,2,1,1,31,58910
1,2,1,1,32,45470
1,2,1,1,33,38103
1,2,1,1,34,63178
1,2,1,1,35,38199
1,2,1,1,36,54488
1,2,1,1,37,43588
1,2,1,1,38,32605
1,2,1,1,39,63195
1,2,1,1,40,60896
1,2,1,1,41,37406
1,2,1,1,42,44115
1,2,1,1,43,48964
1,2,1,1,44,57223
1,2,1,1,45,62613
1,2,1,1,46,52835
1,2,1,1,47,55577
1,2,1,1,48,45238
1,2,1,1,49,41078
1,2,1,1,50,34165
1,2,1,2,1,24522
1,2,1,2,2,40487
1,2,1,2,3,35617
1,2,1,2,4,36698
1,2,1,2,5,31423
1,2,1,2,6,24185
1,2,1,2,7,42935
1,2,1,2,8,30337
1,2,1,2,9,36657
1,2,1,2,10,28704
1,2,1,2,11,23828
1,2,1,2,12,34092
1,2,1,2,13,33168
1,2,1,2,14,42925
1,2,1,2,15,26592
1,2,1,2,16,32497
1,2,1,2,17,25298
1,2,1,2,18,42287
1,2,1,2,19,41738
1,2,1,2,20,26490
1,2,1,2,21,42038
1,2,1,2,22,27578
1,2,1,2,23,29292
1,2,1,2,24,38234
1,2,1,2,25,36542
1,2,1,2,26,29221
1,2,1,2,27,34980
1,2,1,2,28,35995
1,2,1,2,29,25332
1,2,1,2,30,35819
1,2,1,2,31,41237
1,2,1,2,32,31829
1,2,1,2,33,26672
1,2,1,2,34,44225
1,2,1,2,35,26739
1,2,1,2,36,38142
1,2,1,2,37,30511
1,2,1,2,38,22824
1,2,1,2,39,44236
1,2,1,2,40,42628
1,2,1,2,41,26184
1,2,1,2,42,30880
1,2,1,2,43,34275
1,2,1,2,44,40056
1,2,1,2,45,43829
1,2,1,2,46,36984
1,2,1,2,47,38904
1,2,1,2,48,31666
1,2,1,2,49,28755
